blk_no,street,max_floor_lvl,year_completed,bldg_contract_town,flat_type_1 ROOM,flat_type_2 ROOM,flat_type_3 ROOM,flat_type_4 ROOM,flat_type_5 ROOM,flat_type_EXECUTIVE,flat_type_MULTI-GENERATION,address,latitude,longitude,postal_code,geohash
103B,EDGEFIELD PLAINS,16,2000,PG,0,0,0,0,90,0,0,103B EDGEFIELD PLAINS,1.39773127538403,103.90468537415,822103,w21zuqmn6euz
103C,EDGEFIELD PLAINS,16,2001,PG,0,0,0,0,90,0,0,103C EDGEFIELD PLAINS,1.39726660845387,103.90453836308,823103,w21zuqkgxjr7
104,ALJUNIED CRES,12,1977,GL,0,0,0,88,0,0,0,104 ALJUNIED CRES,1.32006886595229,103.882818111651,380104,w21zebm1vnem
104,BEDOK RESERVOIR RD,15,1985,BD,0,0,0,12,72,0,0,104 BEDOK RESERVOIR RD,1.32924536652386,103.909923721507,470104,w21zs9bzktqc
104,BEDOK NTH AVE 4,14,1976,BD,0,0,124,26,0,3,0,104 BEDOK NTH AVE 4,1.3332985212474,103.936601473643,460104,w21zt4sr42g7
104,BISHAN ST 12,4,1985,BH,0,0,16,8,0,0,0,104 BISHAN ST 12,1.3456750211197,103.84803290576,570104,w21zehgz4s18
104,BT PURMEI RD,12,1983,BM,0,0,88,44,0,0,0,104 BT PURMEI RD,1.27239853587858,103.825625504182,090104,w21z4xes22m8
104,BT BATOK CTRL,8,1984,BB,0,0,0,88,0,0,0,104 BT BATOK CTRL,1.34899500255547,103.747258218606,650104,w21z8vd6qqfs
104,C'WEALTH CRES,10,1964,QT,0,0,0,0,0,0,0,104 C'WEALTH CRES,1.30795875311898,103.799976942939,140104,w21z6n0g6v0t
104,CLEMENTI ST 14,4,1984,CL,0,0,0,0,0,16,0,104 CLEMENTI ST 14,1.32294968512724,103.769189152266,120104,w21z92f6trew
104,GANGSA RD,10,1986,BP,0,0,54,36,0,0,0,104 GANGSA RD,1.37880399486152,103.76796875654,670104,w21zc7180gtw
104,HENDERSON CRES,12,1967,BM,0,0,0,96,0,0,0,104 HENDERSON CRES,1.2893692748935,103.821538089569,150104,w21z6d8x15vg
104,HOUGANG AVE 1,4,1983,HG,0,0,8,0,0,0,0,104 HOUGANG AVE 1,1.35478438666054,103.890318475929,530104,w21zsnds5yh5
104,JLN BT MERAH,12,1967,BM,0,0,0,0,0,0,0,104 JLN BT MERAH,1.28102515462893,103.82446093445,160104,w21z694wt23h
104,JLN DUSUN,4,1980,KWN,0,0,0,24,0,0,0,104 JLN DUSUN,1.32842530547543,103.844142365034,320104,w21ze1bfxukt
104,JLN RAJAH,25,1983,KWN,0,0,0,48,96,0,0,104 JLN RAJAH,1.32780496961457,103.853262284564,321104,w21ze1xxh2v1
104,JURONG EAST ST 13,4,1982,JE,0,0,20,0,0,0,0,104 JURONG EAST ST 13,1.33658465311802,103.737623303842,600104,w21z8e76jv6q
104,LENGKONG TIGA,9,1988,BD,0,0,0,0,0,55,0,104 LENGKONG TIGA,1.32563496745023,103.909815198327,410104,w21zs92f6hmb
104,LOR 1 TOA PAYOH,10,1967,TP,0,0,0,0,0,0,0,104 LOR 1 TOA PAYOH,1.34010887675625,103.849107848181,310104,w21ze5uwew7k
104,PASIR RIS ST 12,11,1988,PRC,0,0,0,78,52,0,0,104 PASIR RIS ST 12,1.36795278578738,103.958702642513,510104,w21zv9h2vkgh
104,POTONG PASIR AVE 1,16,1984,TP,0,0,122,48,0,4,0,104 POTONG PASIR AVE 1,1.3343391689203,103.869158899303,350104,w21zedgjnff7
104,RIVERVALE WALK,17,1997,SK,0,0,0,60,18,0,0,104 RIVERVALE WALK,1.38262745864985,103.900929877213,540104,w21zu7dq7hkw
104,SERANGOON NTH AVE 1,4,1984,SGN,0,0,16,8,0,0,0,104 SERANGOON NTH AVE 1,1.37059316193953,103.871086801722,550104,w21zg9s879pf
104,SPOTTISWOODE PK RD,25,1976,BM,0,0,0,0,92,2,0,104 SPOTTISWOODE PK RD,1.27442754696062,103.834878784712,080104,w21z6b420492
104,TAMPINES ST 11,11,1982,TAP,0,0,78,40,0,1,0,104 TAMPINES ST 11,1.34720576651075,103.946641750013,520104,w21ztm78h33g
104,TECK WHYE LANE,9,1988,CCK,0,0,0,52,28,0,0,104 TECK WHYE LANE,1.37708162127187,103.752870448301,680104,w21zbfww14e7
104,TOWNER RD,11,1982,KWN,0,0,0,40,50,0,0,104 TOWNER RD,1.31982354462646,103.860979745364,322104,w21ze2m280zw
104,WHAMPOA DR,19,1997,KWN,0,0,0,65,47,0,0,104 WHAMPOA DR,1.3207995912383,103.853327785421,323104,w21ze0rwjyvu
104,WOODLANDS ST 13,13,1984,WL,0,0,0,111,0,0,0,104 WOODLANDS ST 13,1.43646587087026,103.781576865168,730104,w23b1te2n08s
104A,ANG MO KIO ST 11,12,1994,AMK,0,0,0,0,0,60,0,104A ANG MO KIO ST 11,1.37182700854497,103.838803655863,560104,w21zfctp7rpf
104A,BIDADARI PK DR,17,2020,TP,0,40,94,156,0,0,0,104A BIDADARI PK DR,1.33532197788922,103.870933993338,341104,w21zeehdb4n1
104A,CANBERRA ST,15,2017,SB,0,0,42,98,0,0,0,104A CANBERRA ST,1.45035225780871,103.832262400576,751104,w23b6b02gj62
104A,DEPOT RD,25,1998,BM,0,0,0,48,48,0,0,104A DEPOT RD,1.28045561330579,103.812317740785,101104,w21z631g4q4x
104A,EDGEFIELD PLAINS,17,2001,PG,0,0,0,32,60,0,0,104A EDGEFIELD PLAINS,1.3968057047795,103.905054187798,821104,w21zuqm2gpry
104B,ANG MO KIO ST 11,12,1994,AMK,0,0,0,0,88,0,0,104B ANG MO KIO ST 11,1.37151151416054,103.838458787545,561104,w21zfcsvekqb
104B,CANBERRA ST,15,2017,SB,0,70,28,70,0,0,0,104B CANBERRA ST,1.45007421711069,103.831377046227,752104,w23b4xzxq3qj
104B,DEPOT RD,20,1998,BM,0,0,0,38,38,0,0,104B DEPOT RD,1.28049143987378,103.812100811742,102104,w21z631emkbu
104B,EDGEFIELD PLAINS,17,2001,PG,0,0,0,32,60,0,0,104B EDGEFIELD PLAINS,1.39660886204199,103.905303792463,822104,w21zuqjxc4f0
104C,CANBERRA ST,15,2017,SB,0,0,42,95,0,0,0,104C CANBERRA ST,1.44970999451163,103.831775965127,753104,w23b4xzvptx8
104D,CANBERRA ST,15,2017,SB,0,70,27,70,0,0,0,104D CANBERRA ST,1.44985632437762,103.83236697954,754104,w23b4zbqj8b3
105,ALJUNIED CRES,12,1978,GL,0,0,0,12,76,0,0,105 ALJUNIED CRES,1.31946862097465,103.882751492944,380105,w21zebjn7wcb
105,ANG MO KIO AVE 4,10,1977,AMK,0,0,0,90,0,0,0,105 ANG MO KIO AVE 4,1.37231328287072,103.837601112788,560105,w21zfcu4r3xp
105,BEDOK RESERVOIR RD,12,1985,BD,0,0,66,44,0,0,0,105 BEDOK RESERVOIR RD,1.32914437941094,103.909112780576,470105,w21zs9bqcf6p
105,BEDOK NTH AVE 4,14,1976,BD,0,0,128,26,0,1,0,105 BEDOK NTH AVE 4,1.33372280929,103.936517719048,460105,w21zt4u32ruy
105,BISHAN ST 12,9,1985,BH,0,0,64,50,0,0,0,105 BISHAN ST 12,1.34589493632505,103.847365252767,570105,w21zej526vpb
105,BT BATOK CTRL,10,1984,BB,0,0,0,81,0,0,0,105 BT BATOK CTRL,1.3485726542005,103.747156223784,650105,w21z8vd25bnt
105,BT PURMEI RD,13,1982,BM,0,0,96,48,0,0,0,105 BT PURMEI RD,1.27248301325334,103.824703021719,090105,w21z4xdufbj8
105,CLEMENTI ST 12,4,1984,CL,0,0,41,0,0,0,0,105 CLEMENTI ST 12,1.32271179028812,103.76988810369,120105,w21z92fcmekg
105,GANGSA RD,4,1986,BP,0,0,24,16,0,0,0,105 GANGSA RD,1.37831242120574,103.767763308976,670105,w21zc6cmk0h3
105,HENDERSON CRES,24,1974,BM,0,0,264,0,6,0,0,105 HENDERSON CRES,1.29021420176947,103.822356844711,150105,w21z6dchh327
105,JLN BT MERAH,12,1967,BM,0,0,0,0,0,0,0,105 JLN BT MERAH,1.28063239751755,103.824935469367,160105,w21z695h0r5j
105,JLN RAJAH,9,1983,KWN,0,0,0,0,0,72,0,105 JLN RAJAH,1.32857909987613,103.85387252356,320105,w21ze3b5d9h5
105,JURONG EAST ST 13,12,1982,JE,0,0,0,98,0,0,0,105 JURONG EAST ST 13,1.33738746819329,103.738527627347,600105,w21z8eknfghd
105,LENGKONG TIGA,4,1988,BD,0,0,0,0,0,8,0,105 LENGKONG TIGA,1.32564831471452,103.91011217937,410105,w21zs9343ng2
105,LOR 1 TOA PAYOH,10,1967,TP,0,0,0,0,0,0,0,105 LOR 1 TOA PAYOH,1.3404226406096,103.849109442063,310105,w21zehh8e8uk
105,PASIR RIS ST 12,11,1988,PRC,0,0,0,68,52,0,0,105 PASIR RIS ST 12,1.36843792148695,103.957538790848,510105,w21zv95edpr4
105,POTONG PASIR AVE 1,16,1984,TP,0,0,152,26,0,0,0,105 POTONG PASIR AVE 1,1.33442373227683,103.868696835165,350105,w21zedfvs49g
105,RIVERVALE WALK,17,1997,SK,0,0,0,60,18,0,0,105 RIVERVALE WALK,1.38215613071495,103.900711925224,540105,w21zu7d5whd4
105,SERANGOON NTH AVE 1,13,1983,SGN,0,0,120,0,0,0,0,105 SERANGOON NTH AVE 1,1.37024745860601,103.870225980491,550105,w21zg97yr8wh
105,SIMEI ST 1,4,1987,TAP,0,0,0,0,0,32,0,105 SIMEI ST 1,1.34092459427981,103.950742498791,520105,w21ztkne7y7w
105,SPOTTISWOODE PK RD,25,1976,BM,0,0,0,0,92,2,0,105 SPOTTISWOODE PK RD,1.27380075624949,103.834482197156,080105,w21z4zcuqv9t
105,TAMPINES ST 11,11,1982,TAP,0,0,78,40,0,1,0,105 TAMPINES ST 11,1.3480931246949,103.947177564477,521105,w21ztmkj0yc2
105,TECK WHYE LANE,12,1987,CCK,0,0,65,66,0,0,0,105 TECK WHYE LANE,1.37765001961331,103.7529943035,680105,w21zbfy97uxf
105,TOWNER RD,25,1984,KWN,0,0,120,155,0,0,0,105 TOWNER RD,1.3208130428228,103.861346713506,321105,w21ze2mw2c3h
105,WOODLANDS ST 13,13,1984,WL,0,0,0,111,0,0,0,105 WOODLANDS ST 13,1.43684476168491,103.781579113316,730105,w23b1te6np60
105A,BIDADARI PK DR,17,2019,TP,0,0,0,28,36,0,0,105A BIDADARI PK DR,1.33400699237548,103.870430572231,341105,w21zedu5hkyt
105A,DEPOT RD,21,2016,BM,0,0,80,80,0,0,0,105A DEPOT RD,1.28107116546835,103.811405730352,101105,w21z631nv0fx
105A,EDGEFIELD PLAINS,17,2001,PG,0,0,0,28,57,0,0,105A EDGEFIELD PLAINS,1.3969413315622,103.905729497383,821105,w21zuqmcfbxr
105B,BIDADARI PK DR,17,2019,TP,0,0,0,54,38,0,0,105B BIDADARI PK DR,1.33347403879152,103.870490405284,342105,w21zedu0jce6
105B,EDGEFIELD PLAINS,17,2001,PG,0,0,0,28,57,0,0,105B EDGEFIELD PLAINS,1.39720646427031,103.906002280084,822105,w21zuqq5364v
105C,EDGEFIELD PLAINS,17,2001,PG,0,0,0,28,57,0,0,105C EDGEFIELD PLAINS,1.39767203537129,103.905598767902,823105,w21zuqmwpbvy
105D,EDGEFIELD PLAINS,17,2001,PG,0,0,0,28,57,0,0,105D EDGEFIELD PLAINS,1.39717530895925,103.905229593145,824105,w21zuqm7pk6e
106,ALJUNIED CRES,12,1978,GL,0,0,167,22,4,0,0,106 ALJUNIED CRES,1.31905494962151,103.882900918125,380106,w21zebjhp19j
106,ANG MO KIO AVE 4,11,1977,AMK,0,0,115,20,2,0,0,106 ANG MO KIO AVE 4,1.37193370323489,103.837486061851,560106,w21zfcu0hfcr
106,BEDOK NTH AVE 4,13,1977,BD,0,34,0,0,0,0,0,106 BEDOK NTH AVE 4,1.33445895034228,103.937087136194,460106,w21zt4utv9jm
106,BEDOK RESERVOIR RD,12,1985,BD,0,0,0,110,0,0,0,106 BEDOK RESERVOIR RD,1.32950152189669,103.909381688756,470106,w21zsd08bj49
106,BISHAN ST 12,13,1985,BH,0,0,0,96,0,0,0,106 BISHAN ST 12,1.34610070068315,103.847847191353,570106,w21zej59w5r7
106,BT PURMEI RD,13,1983,BM,0,0,51,72,0,0,0,106 BT PURMEI RD,1.2729893703256,103.825626826099,090106,w21z4xex8qqt
106,BT BATOK CTRL,8,1984,BB,0,0,0,100,0,0,0,106 BT BATOK CTRL,1.3482223088624,103.74718849849,650106,w21z8v6muwye
106,C'WEALTH CRES,10,1964,QT,0,0,0,0,0,0,0,106 C'WEALTH CRES,1.3082260330781,103.799591309893,140106,w21z6n0scz10
106,GANGSA RD,10,1986,BP,0,0,54,36,0,0,0,106 GANGSA RD,1.3779019997366,103.767412279054,670106,w21zc6c4ggw9
106,HENDERSON CRES,14,1973,BM,0,0,0,130,0,0,0,106 HENDERSON CRES,1.28942607947152,103.822276781927,150106,w21z6d9p6qkw
106,HOUGANG AVE 1,4,1982,HG,0,0,41,9,0,0,0,106 HOUGANG AVE 1,1.3537029714401,103.890680792553,530106,w21zsn6vukd2
106,JLN RAJAH,10,1983,KWN,0,0,0,0,0,68,0,106 JLN RAJAH,1.32847655795117,103.854698874866,321106,w21ze3bdvvur
106,JLN BT MERAH,12,1967,BM,0,0,0,0,0,0,0,106 JLN BT MERAH,1.28024258715197,103.824523574131,160106,w21z6949ywxb
106,JLN DUSUN,9,1980,KWN,0,0,0,97,0,0,0,106 JLN DUSUN,1.32855771177594,103.844796773619,320106,w21ze1c7rjhe
106,JURONG EAST ST 13,25,1982,JE,0,0,0,0,96,0,0,106 JURONG EAST ST 13,1.33724965052823,103.737674650927,600106,w21z8e7qp12s
106,LENGKONG TIGA,9,1988,BD,0,0,0,0,0,43,0,106 LENGKONG TIGA,1.32508845931345,103.91000876961,410106,w21zs90znwqk
106,LOR 1 TOA PAYOH,10,1967,TP,0,0,0,0,0,0,0,106 LOR 1 TOA PAYOH,1.34042195552491,103.848185018749,310106,w21zeh5bw0g0
106,PASIR RIS ST 12,13,1988,PRC,0,0,0,54,42,0,0,106 PASIR RIS ST 12,1.36801255048337,103.95765313312,510106,w21zv959kbh8
106,POTONG PASIR AVE 1,4,1983,TP,0,0,36,0,0,2,0,106 POTONG PASIR AVE 1,1.33410033566662,103.868171273744,350106,w21zedf7xy3f
106,RIVERVALE WALK,17,1998,SK,0,0,0,60,18,0,0,106 RIVERVALE WALK,1.38249729178426,103.900321341916,540106,w21zu79vsunv
106,SERANGOON NTH AVE 1,12,1983,SGN,0,0,130,0,1,0,0,106 SERANGOON NTH AVE 1,1.37024462107298,103.87082295041,550106,w21zg9kqm855
106,SIMEI ST 1,11,1987,TAP,0,0,0,64,36,0,0,106 SIMEI ST 1,1.34188521733435,103.950833481196,520106,w21ztkq9jcx3
106,SPOTTISWOODE PK RD,25,1976,BM,0,0,0,0,92,2,0,106 SPOTTISWOODE PK RD,1.27356673846343,103.83405815603,080106,w21z4zcehfj3
106,TAMPINES ST 11,11,1983,TAP,0,0,0,12,68,0,0,106 TAMPINES ST 11,1.34753919206552,103.947675427986,521106,w21ztmk3urs8
106,TECK WHYE LANE,12,1987,CCK,0,0,66,44,0,0,0,106 TECK WHYE LANE,1.37795798795128,103.752931630674,680106,w21zbfye4tcp
106,TOWNER RD,11,1983,KWN,0,0,0,40,40,0,0,106 TOWNER RD,1.32102000991534,103.860997833137,322106,w21ze2mr2xvp
106,WOODLANDS ST 13,4,1984,WL,0,0,8,8,0,0,0,106 WOODLANDS ST 13,1.4367694338717,103.782224172938,730106,w23b1tecv15p
106,YISHUN RING RD,4,1984,YS,0,0,54,4,0,0,0,106 YISHUN RING RD,1.43147861432349,103.827452004212,760106,w23b4ssffyzw
106A,BIDADARI PK DR,17,2019,TP,0,0,0,62,45,0,0,106A BIDADARI PK DR,1.33413899991746,103.871259715052,341106,w21zeduezv8c
106A,CANBERRA ST,15,2016,SB,0,0,0,0,0,0,0,106A CANBERRA ST,1.44850335223601,103.833100432078,751106,w23b4z8ynse7
106A,DEPOT RD,25,1998,BM,0,0,0,48,48,0,0,106A DEPOT RD,1.28061364977894,103.810967870883,101106,w21z630u4gsj
106A,PUNGGOL FIELD,17,2001,PG,0,0,0,30,101,0,0,106A PUNGGOL FIELD,1.3966048607668,103.90834413446,821106,w21zuqpxzfj0
106B,BIDADARI PK DR,17,2019,TP,0,0,0,55,32,0,0,106B BIDADARI PK DR,1.33364211083176,103.871164760412,342106,w21zedu9j8fj
106B,CANBERRA ST,15,2016,SB,0,0,0,0,0,0,0,106B CANBERRA ST,1.44803885202675,103.833228909288,752106,w23b4z953w50
106B,DEPOT RD,20,1998,BM,0,0,0,38,38,0,0,106B DEPOT RD,1.28064950442563,103.810750913525,102106,w21z630smf67
106B,PUNGGOL FIELD,17,2001,PG,0,0,0,56,26,0,0,106B PUNGGOL FIELD,1.39709453228144,103.907955363138,822106,w21zuqr6wv71
106C,PUNGGOL FIELD,17,2001,PG,0,0,0,38,44,0,0,106C PUNGGOL FIELD,1.39736664207497,103.907562230122,823106,w21zuqrhm8n0
106D,PUNGGOL FIELD,17,2001,PG,0,0,0,0,86,0,0,106D PUNGGOL FIELD,1.39762606734892,103.907358127148,824106,w21zuqrjbbmu
107,ALJUNIED CRES,12,1980,GL,0,0,0,88,0,0,0,107 ALJUNIED CRES,1.31896465338811,103.884287246879,380107,w21zebn5x2ff
107,ANG MO KIO AVE 4,11,1977,AMK,0,0,111,18,1,1,0,107 ANG MO KIO AVE 4,1.37138400081003,103.837381409794,560107,w21zfcshfke2
107,BEDOK NTH RD,12,1976,BD,0,0,132,22,0,0,0,107 BEDOK NTH RD,1.33231740745783,103.936301267285,460107,w21zt4s173gq
107,BEDOK RESERVOIR RD,13,1985,BD,0,0,72,48,0,0,0,107 BEDOK RESERVOIR RD,1.32987028916159,103.909220387915,470107,w21zsd07h3f3
107,BISHAN ST 12,13,1985,BH,0,0,0,96,0,0,0,107 BISHAN ST 12,1.34641761420969,103.847920706844,570107,w21zej5eryqj
107,BT PURMEI RD,13,1982,BM,0,0,84,60,0,0,0,107 BT PURMEI RD,1.27310165475122,103.824508572172,090107,w21z4xf8q7ke
107,BT BATOK WEST AVE 6,10,1984,BB,0,0,0,81,0,0,0,107 BT BATOK WEST AVE 6,1.34781088479752,103.746608758355,650107,w21z8v3gx4nm
107,C'WEALTH CRES,10,1964,QT,0,0,0,0,0,0,0,107 C'WEALTH CRES,1.30786244653945,103.799312254354,140107,w21z6n06g70z
107,GANGSA RD,13,1986,BP,0,0,0,0,0,60,0,107 GANGSA RD,1.37798469700849,103.766714651133,670107,w21zc6be7dyq
107,JLN RAJAH,13,1983,KWN,0,0,0,48,48,0,0,107 JLN RAJAH,1.32785332684887,103.854993724632,320107,w21ze38zkcb1
107,JLN BT MERAH,12,1967,BM,0,0,218,4,0,0,0,107 JLN BT MERAH,1.27983690191197,103.824757769108,160107,w21z68fzs4ys
107,JURONG EAST ST 13,12,1981,JE,0,0,0,0,25,35,0,107 JURONG EAST ST 13,1.33778634539959,103.738131877539,600107,w21z8eec1tmw
107,LENGKONG TIGA,4,1988,BD,0,0,0,0,0,8,0,107 LENGKONG TIGA,1.32495459884083,103.910175149612,410107,w21zs91n6t6q
107,LOR 1 TOA PAYOH,10,1968,TP,0,0,96,0,0,0,0,107 LOR 1 TOA PAYOH,1.34123358840729,103.847294021513,310107,w21zeh5m324c
107,PASIR RIS ST 12,13,1988,PRC,0,0,0,54,42,0,0,107 PASIR RIS ST 12,1.36750966709317,103.957518917808,510107,w21zv8gw3f22
107,POTONG PASIR AVE 1,14,1984,TP,0,0,65,39,0,0,0,107 POTONG PASIR AVE 1,1.33470936894148,103.86841323904,350107,w21zedfxjry7
107,RIVERVALE WALK,17,1998,SK,0,0,0,60,18,0,0,107 RIVERVALE WALK,1.38300501325196,103.900272453522,540107,w21zu7cbeff6
107,SERANGOON NTH AVE 1,13,1984,SGN,0,0,111,0,1,0,0,107 SERANGOON NTH AVE 1,1.36990039748774,103.870224885633,550107,w21zg97upxvq
107,SIMEI ST 1,11,1987,TAP,0,0,0,88,52,0,0,107 SIMEI ST 1,1.3421611396727,103.950489942022,520107,w21ztkq6tuzp
107,SPOTTISWOODE PK RD,25,1976,BM,0,0,0,0,92,2,0,107 SPOTTISWOODE PK RD,1.27359495858443,103.834917864208,080107,w21z4zf70zq3
107,TAMPINES ST 11,10,1983,TAP,0,0,65,49,0,1,0,107 TAMPINES ST 11,1.34836421842072,103.948158723814,521107,w21ztmkwz9kc
107,TECK WHYE LANE,13,1988,CCK,0,0,0,0,0,54,0,107 TECK WHYE LANE,1.37805538148223,103.753588247554,680107,w21zbfz5cb4s
107,TOWNER RD,25,1982,KWN,0,0,140,155,0,0,0,107 TOWNER RD,1.31979508625986,103.860435814245,321107,w21ze2kb7edh
107,WOODLANDS ST 13,4,1984,WL,0,0,0,0,0,8,0,107 WOODLANDS ST 13,1.43729843225252,103.782227077422,730107,w23b1teuv5v7
107,YISHUN RING RD,11,1981,YS,0,0,240,94,1,2,0,107 YISHUN RING RD,1.4322180811837,103.827520197458,760107,w23b4sszk8f3
107A,BIDADARI PK DR,16,2021,TP,0,0,78,52,15,0,0,107A BIDADARI PK DR,1.33477976786287,103.872399131107,341107,w21zedvxdkfx
107A,CANBERRA ST,15,2017,SB,0,0,41,98,0,0,0,107A CANBERRA ST,1.44990474622,103.832979240964,751107,w23b4zby7cbf
107A,EDGEFIELD PLAINS,17,2001,PG,0,0,0,0,86,0,0,107A EDGEFIELD PLAINS,1.39719879396476,103.906825785664,821107,w21zuqqek88z
107B,BIDADARI PK DR,16,2021,TP,0,0,0,30,48,0,0,107B BIDADARI PK DR,1.33437155153983,103.872117221909,342107,w21zedvm7bbk
107B,CANBERRA ST,15,2017,SB,0,0,42,98,0,0,0,107B CANBERRA ST,1.44916516333167,103.833497265983,752107,w23b4zc1zzgn
107B,EDGEFIELD PLAINS,17,2001,PG,0,0,0,27,58,0,0,107B EDGEFIELD PLAINS,1.39683723523598,103.907248151565,822107,w21zuqqcnm7f
107C,CANBERRA ST,15,2017,SB,0,0,41,98,0,0,0,107C CANBERRA ST,1.44855782306648,103.833864786,753107,w23b4z9w2qtp
107C,EDGEFIELD PLAINS,17,2001,PG,0,0,0,27,58,0,0,107C EDGEFIELD PLAINS,1.39662152089139,103.907600724822,823107,w21zuqppyt4e
107D,EDGEFIELD PLAINS,17,2001,PG,0,0,0,0,91,0,0,107D EDGEFIELD PLAINS,1.39623803491797,103.908007315128,824107,w21zuqpt8j9u
108,ALJUNIED CRES,12,1980,GL,0,0,128,22,2,0,0,108 ALJUNIED CRES,1.31917515239477,103.885321594343,380108,w21zebnuz2n4
108,ANG MO KIO AVE 4,12,1978,AMK,0,0,87,31,1,1,0,108 ANG MO KIO AVE 4,1.37096635222625,103.838201940326,560108,w21zfcsdmqxh
108,BEDOK RESERVOIR RD,12,1985,BD,0,0,86,66,1,0,0,108 BEDOK RESERVOIR RD,1.33023193004172,103.909386972458,470108,w21zsd0t0jnw
108,BEDOK NTH RD,12,1976,BD,0,0,132,22,0,0,0,108 BEDOK NTH RD,1.33274009226511,103.936223519694,460108,w21zt4s5c8c2
108,BISHAN ST 12,4,1985,BH,0,0,16,16,0,0,0,108 BISHAN ST 12,1.34671498920224,103.847398357544,570108,w21zej5m5vbe
108,BT BATOK WEST AVE 6,8,1984,BB,0,0,0,88,0,0,0,108 BT BATOK WEST AVE 6,1.34744385349941,103.746502064421,650108,w21z8v3cktwz
108,BT PURMEI RD,12,1984,BM,0,0,55,121,0,0,0,108 BT PURMEI RD,1.2733573140352,103.825345821846,090108,w21z4xg3cgj0
108,C'WEALTH CRES,10,1964,QT,0,7,64,4,0,0,0,108 C'WEALTH CRES,1.30754731967127,103.799088583204,140108,w21z6n01n06p
108,GANGSA RD,10,1986,BP,0,0,54,36,0,0,0,108 GANGSA RD,1.37759685167022,103.767227214144,670108,w21zc6bcpdst
108,HOUGANG AVE 1,4,1982,HG,0,0,66,4,0,0,0,108 HOUGANG AVE 1,1.35277393315533,103.890093177026,530108,w21zsn62qxk4
108,JLN BT MERAH,10,1983,BM,0,0,94,74,0,1,0,108 JLN BT MERAH,1.27922008833835,103.825441382185,160108,w21z68g7upum
108,JLN RAJAH,11,1983,KWN,0,0,0,0,0,75,0,108 JLN RAJAH,1.32838935725024,103.855750872335,320108,w21ze3c6qmsx
108,JURONG EAST ST 13,12,1982,JE,0,0,0,98,0,0,0,108 JURONG EAST ST 13,1.33828303068105,103.737102099236,600108,w21z8eeh1dj9
108,LENGKONG TIGA,9,1988,BD,0,0,0,0,0,47,0,108 LENGKONG TIGA,1.32456370966495,103.91013096847,410108,w21zs91h1s96
108,LOR 1 TOA PAYOH,10,1969,TP,0,0,115,0,2,0,0,108 LOR 1 TOA PAYOH,1.34155252910062,103.847295147125,310108,w21zeh5r17e8
108,MCNAIR RD,15,1986,KWN,0,0,8,104,28,0,0,108 MCNAIR RD,1.3216190383169,103.859382719506,321108,w21ze2s4gp8u
108,PASIR RIS ST 12,13,1988,PRC,0,0,0,0,0,48,0,108 PASIR RIS ST 12,1.36747877864087,103.95701769761,510108,w21zv8gnnhd8
108,POTONG PASIR AVE 1,14,1984,TP,0,0,115,26,0,1,0,108 POTONG PASIR AVE 1,1.33472004322162,103.867928446438,350108,w21zedfr61ug
108,RIVERVALE WALK,17,1998,SK,0,0,0,60,18,0,0,108 RIVERVALE WALK,1.38281168591309,103.899782887436,540108,w21zu79x2qv3
108,SERANGOON NTH AVE 1,12,1983,SGN,0,0,124,0,4,0,0,108 SERANGOON NTH AVE 1,1.36990140336943,103.87120683593,550108,w21zg9ksq81k
108,SIMEI ST 1,11,1987,TAP,0,0,0,64,36,0,0,108 SIMEI ST 1,1.34301954085884,103.951007442775,520108,w21ztkqzdhcp
108,TAMPINES ST 11,11,1983,TAP,0,0,80,40,0,0,0,108 TAMPINES ST 11,1.34786646438205,103.94856161626,521108,w21ztmm5ch92
108,TECK WHYE LANE,13,1988,CCK,0,0,0,0,0,72,0,108 TECK WHYE LANE,1.378324137359,103.752950750544,680108,w21zbfyt6fpr
108,WOODLANDS ST 13,13,1984,WL,0,0,0,111,0,0,0,108 WOODLANDS ST 13,1.43721908735525,103.781576753293,730108,w23b1tekqj03
108,YISHUN RING RD,9,1981,YS,0,0,137,32,0,0,0,108 YISHUN RING RD,1.43232355080911,103.829071971177,760108,w23b4swpbsrq
108A,BIDADARI PK DR,16,2021,TP,0,0,96,60,0,0,0,108A BIDADARI PK DR,1.33435487321818,103.871686802252,341108,w21zedvj1tz2
108A,CANBERRA WALK,14,2017,SB,0,0,0,38,74,0,0,108A CANBERRA WALK,1.44776056626366,103.831274677849,751108,w23b4xx9u41u
108B,BIDADARI PK DR,17,2021,TP,0,0,0,32,30,0,0,108B BIDADARI PK DR,1.33367208421363,103.872010744965,342108,w21zedv31q2z
108B,CANBERRA WALK,14,2017,SB,0,0,0,65,52,0,0,108B CANBERRA WALK,1.44818951673352,103.831856910403,752108,w23b4z8h3dh4
108B,MCNAIR RD,30,2003,KWN,0,0,0,87,87,0,0,108B MCNAIR RD,1.31998124429925,103.859005144914,323108,w21ze27c6nr4
108C,CANBERRA WALK,13,2017,SB,0,0,0,60,48,0,0,108C CANBERRA WALK,1.44735330149199,103.831796158318,753108,w23b4z2p2nnw
108C,MCNAIR RD,30,2003,KWN,0,0,0,116,58,0,0,108C MCNAIR RD,1.31984417513752,103.859462494536,324108,w21ze2k0suu3
109,ALJUNIED CRES,12,1980,GL,0,59,130,3,0,0,0,109 ALJUNIED CRES,1.31939291785822,103.884439876207,380109,w21zebnq4bst
